doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
draft-boucadair-mptcp-connectivity-checks,None,none,False,True,False,False,False,False,None,00
draft-vkst-bfd-mpls-mib,None,none,False,False,False,True,False,False,None,02
draft-ietf-pcp-dhcp,ietf,pcp,False,False,True,False,False,False,7291,13
draft-ma-mext-ihmipv6,None,none,False,True,False,False,False,False,None,00
draft-seite-mext-dma,None,none,False,True,False,False,False,False,None,00
draft-das-paws-protocol,None,none,False,True,False,False,False,False,None,02
draft-wkumari-dnsop-omniscient-as112,None,none,False,True,False,False,False,False,None,03
draft-ietf-6man-impatient-nud,ietf,6man,False,False,True,False,False,False,7048,07
draft-zhiyfang-divi-icmp,None,none,False,True,False,False,False,False,None,00
draft-iwijnand-mpls-mldp-multi-topology,None,none,False,False,False,True,False,False,None,04
draft-yao-dnsop-xname-loop,None,none,False,True,False,False,False,False,None,00
draft-droms-dhc-dhcpv6-maxsolrt-update,None,none,False,True,False,False,False,False,None,00
draft-schmidt-multimob-pmipv6-source,None,none,False,True,False,False,False,False,None,00
draft-zhiyfang-yujia-divi-icmp-extension,None,none,False,True,False,False,False,False,None,00
draft-pbryan-zyp-json-ref,None,none,False,True,False,False,False,False,None,03
draft-ietf-websec-key-pinning,ietf,websec,False,False,True,False,False,False,7469,21
draft-schmidt-pake-tls,None,none,False,True,False,False,False,False,None,00
draft-townsley-v6ops-6rd-sunsetting,None,none,False,True,False,False,False,False,None,00
draft-clark-xrblock-rtcp-xr-qoe,None,none,False,True,False,False,False,False,None,00
draft-yujia-zhiyfang-divi-icmp-extension,None,none,False,True,False,False,False,False,None,00
draft-mglt-front-end-naming-delegation,None,none,False,True,False,False,False,False,None,00
draft-mlevy-ixp-jumboframes,None,none,False,True,False,False,False,False,None,00
draft-sparks-genarea-mailarch,ietf,gen,False,False,True,False,False,False,6778,07
draft-ietf-ipfix-rfc5815bis,ietf,ipfix,False,False,True,False,False,False,6615,03
draft-dtnrg-ltp-cbhe-registries,irtf,none,False,False,True,False,False,False,7116,07
draft-cisco-sla-protocol,ise,tsv,False,False,True,False,False,False,6812,04
draft-iiban,None,none,False,False,False,True,False,False,None,01
draft-allan-spme-smp-fmwk,None,none,False,True,False,False,False,False,None,00
draft-imic,None,none,False,False,False,True,False,False,None,00
draft-kucherawy-received-state,ietf,appsawg,False,False,False,True,False,False,None,02
draft-foo-sidr-simple-leak-attack-bgpsec-no-help,None,none,False,True,False,False,False,False,None,02
draft-howard-up-pio,None,none,False,True,False,False,False,False,None,00
draft-harkins-ike-iana-update,None,none,False,True,False,False,False,False,None,00
draft-badra-tls-identity-protection,None,none,False,True,False,False,False,False,None,02
draft-hansen-clue-protocol-choices-evaluation,None,none,False,True,False,False,False,False,None,00
draft-ietf-xmpp-6122bis,ietf,xmpp,False,False,True,False,False,False,7622,24
draft-srose-dnssec-algo-imp-status,None,none,False,False,False,True,False,False,None,00
draft-ietf-dnsext-dnssec-algo-imp-status,ietf,dnsext,False,False,True,False,False,False,6944,04
draft-srose-dnssec-registry-update,None,none,False,False,False,True,False,False,None,00
draft-ietf-dnsext-dnssec-registry-update,ietf,dnsext,False,False,True,False,False,False,6725,04
draft-zhang-lisp-hmm,None,none,False,True,False,False,False,False,None,01
draft-ietf-nfsv4-pnfs-block-disk-protection,ietf,nfsv4,False,False,True,False,False,False,6688,03
draft-xu-savi-transition,None,none,False,True,False,False,False,False,None,14
draft-ietf-sfc-dc-use-cases,ietf,sfc,False,True,False,False,False,False,None,06
draft-kaaps-acp,None,none,False,True,False,False,False,False,None,01
draft-ietf-pcp-upnp-igd-interworking,ietf,pcp,False,False,True,False,False,False,6970,10
draft-ietf-mmusic-parallax-attribute,ietf,mmusic,False,True,False,False,False,False,None,00
draft-ietf-mmusic-signal-3d-format,ietf,mmusic,False,True,False,False,False,False,None,00
draft-ietf-eai-mailinglistbis,ietf,eai,False,False,True,False,False,False,6783,05
draft-wijnands-bier-mld-lan-election,None,none,False,True,False,False,False,False,None,01
draft-hamilton-crlwhitelist,None,none,False,True,False,False,False,False,None,00
draft-shi-savi-access,None,none,False,True,False,False,False,False,None,11
draft-baccelli-manet-multihop-communication,ietf,none,False,True,False,False,False,False,None,04
draft-klensin-encoded-word-type-u,None,none,False,True,False,False,False,False,None,00
draft-salsano-rditp,None,none,False,True,False,False,False,False,None,00
draft-jiang-a6-to-historic,ietf,int,False,False,True,False,False,False,6563,00
draft-hoehrmann-nomap,None,none,False,True,False,False,False,False,None,00
draft-martinotti-mpls-unified-mpls-fwk,None,none,False,True,False,False,False,False,None,01
draft-george-travel-faq,ietf,gen,False,False,True,False,False,False,6640,05
draft-ietf-6man-3627-historic,ietf,6man,False,False,True,False,False,False,6547,01
draft-fuller-lisp-ddt,None,none,False,False,False,True,False,False,None,04
draft-ietf-idr-as0,ietf,idr,False,False,True,False,False,False,7607,06
draft-ietf-idr-custom-decision,ietf,idr,False,True,False,False,False,False,None,08
draft-hardie-rm-rr,None,none,False,True,False,False,False,False,None,00
draft-li-dispatch-ice-trickling-signalling,None,none,False,True,False,False,False,False,None,00
draft-ietf-dhc-dhcpv4-over-ipv6,ietf,dhc,False,True,False,False,False,False,None,09
draft-ietf-tictoc-security-requirements,ietf,tictoc,False,False,True,False,False,False,7384,12
draft-haluska-gr506-4733-codepoints,None,none,False,True,False,False,False,False,None,00
draft-schwan-alto-incr-updates,None,none,False,True,False,False,False,False,None,02
draft-boucadair-mmusic-ipv6-use-cases,None,none,False,True,False,False,False,False,None,00
draft-mehnle-spf-scope,None,none,False,True,False,False,False,False,None,00
draft-wang-forces-compare-openflow-forces,None,none,False,True,False,False,False,False,None,01
draft-ietf-ipfix-protocol-rfc5101bis,ietf,ipfix,False,False,True,False,False,False,7011,10
draft-evil-self-destruct-ach-code-point,None,none,False,True,False,False,False,False,None,00
draft-ietf-dhc-dhcpv6-tunnel,ietf,dhc,False,True,False,False,False,False,None,01
draft-carpenter-6man-uri-zoneid,None,none,False,False,False,True,False,False,None,01
draft-xl-trill-over-wan,None,none,False,True,False,False,False,False,None,01
draft-townsley-troan-ipv6-ce-transitioning,None,none,False,True,False,False,False,False,None,02
draft-ietf-trill-fine-labeling,ietf,trill,False,False,True,False,False,False,7172,07
draft-alvestrand-rtp-sess-neutral,None,none,False,True,False,False,False,False,None,01
draft-droms-dhc-dhcpv6-solmaxrt-update,None,none,False,False,False,True,False,False,None,03
draft-moonesamy-rfc2369bis,ietf,app,False,True,False,False,False,False,None,04
draft-moonesamy-rfc2919bis,ietf,app,False,True,False,False,False,False,None,04
draft-tsou-multrans-addr-acquisition,None,none,False,True,False,False,False,False,None,00
draft-liu-cdni-metadata-interface,None,none,False,True,False,False,False,False,None,01
draft-so-ikev2-fmciwk-ipv4encap,None,none,False,True,False,False,False,False,None,00
draft-mmm-bfd-on-lags,None,none,False,False,False,True,False,False,None,07
draft-thubert-savi-ra-throttler,None,none,False,True,False,False,False,False,None,01
draft-andrews-dnsext-udp-fragmentation,None,none,False,True,False,False,False,False,None,01
draft-andrews-6man-force-fragmentation,None,none,False,True,False,False,False,False,None,01
draft-marques-sndp-l3vpn-schema,None,none,False,True,False,False,False,False,None,00
draft-liu-mpls-tp-ring-protection-switching,None,none,False,True,False,False,False,False,None,00
draft-gont-6man-stable-privacy-addresses,None,none,False,False,False,True,False,False,None,01
draft-gont-6man-managing-slaac-policy,None,none,False,True,False,False,False,False,None,00
draft-gont-6man-ipv6-smurf-amplifier,None,none,False,True,False,False,False,False,None,03
draft-gont-6man-predictable-fragment-id,None,none,False,False,False,True,False,False,None,03
draft-gont-6man-ipv6-atomic-fragments,None,none,False,False,False,True,False,False,None,00
draft-ma-netext-pdhmip,None,none,False,True,False,False,False,False,None,00
draft-dykim-recursive-addressing,None,none,False,True,False,False,False,False,None,00
draft-daboo-vcard4-ldap-mapping,None,none,False,True,False,False,False,False,None,00
draft-zhou-multrans-af1-specification,None,none,False,True,False,False,False,False,None,01
draft-xq-ancp-wlan,None,none,False,True,False,False,False,False,None,00
draft-ahn-manet-centralized-dns,None,none,False,True,False,False,False,False,None,00
draft-ahn-manet-aodv-stableroute,None,none,False,True,False,False,False,False,None,00
draft-pd-dispatch-msrp-websocket,ietf,art,False,False,True,False,False,False,7977,15
draft-ietf-ppsp-peer-protocol,ietf,ppsp,False,False,True,False,False,False,7574,12
draft-ietf-dime-doic-rate-control,ietf,dime,False,False,True,False,False,False,8582,11
draft-reschke-http-status-308,ietf,app,False,False,True,False,False,False,7238,07
draft-mavrogiannopoulos-new-tls-padding,None,none,False,True,False,False,False,False,None,01
draft-bcd-6man-ntp-server-ra-opt,None,none,False,True,False,False,False,False,None,00
draft-arkko-iesg-crossarea,ietf,gen,False,True,False,False,False,False,None,03
draft-kuehlewind-tcpm-accurate-ecn,None,none,False,False,False,True,False,False,None,05
draft-ietf-eman-applicability-statement,ietf,eman,False,False,True,False,False,False,7603,11
draft-taylor-multrans-af2-specification,None,none,False,True,False,False,False,False,None,00
draft-obispo-epp-idn,None,none,False,False,False,True,False,False,None,04
draft-ishikawa-yrpunl-ucode-urn,ietf,app,False,False,True,False,False,False,6588,03
draft-saad-mpls-lsp-instant-install-rsvpte,None,none,False,True,False,False,False,False,None,00
draft-mostafa-mmusic-sip-cp,None,none,False,True,False,False,False,False,None,00
draft-moonesamy-wg-consensus,None,none,False,True,False,False,False,False,None,01
draft-rssac-dnsop-rfc2870bis,None,none,False,True,False,False,False,False,None,04
draft-ma-mext-dmm-armip,None,none,False,True,False,False,False,False,None,00
draft-khasnabish-vmmi-problems,None,none,False,True,False,False,False,False,None,03
draft-so-ipsecme-ikev2-cpext,None,none,False,True,False,False,False,False,None,02
draft-bhatia-moving-ah-to-historic,None,none,False,True,False,False,False,False,None,00
draft-howard-homenet-routing-requirements,None,none,False,True,False,False,False,False,None,00
draft-howard-homenet-routing-comparison,None,none,False,True,False,False,False,False,None,00
draft-liu-pwe3-mpls-tp-p2mp-pw-protection,None,none,False,True,False,False,False,False,None,03
draft-jiang-netext-ls-pmip,None,none,False,True,False,False,False,False,None,00
draft-tfl-mpls-rsvp-te-inter-as-p2mp,None,none,False,True,False,False,False,False,None,00
draft-dalela-dc-requirements,None,none,False,True,False,False,False,False,None,00
draft-dalela-dc-approaches,None,none,False,True,False,False,False,False,None,00
draft-li-pce-hierarchical-pce-p2mp-path,None,none,False,True,False,False,False,False,None,00
draft-bhatia-ipsecme-avoiding-ah,None,none,False,True,False,False,False,False,None,00
draft-ymbk-rpki-rtr-impl,ietf,sidr,False,False,False,True,False,False,None,01
draft-shelby-core-interfaces,None,none,False,False,False,True,False,False,None,05
draft-dunbar-armd-arp-nd-scaling-bcp,None,none,False,True,False,False,False,False,None,00
draft-kucherawy-authres-spf-erratum,ietf,app,False,False,True,False,False,False,6577,02
draft-dalela-orchestration,None,none,False,True,False,False,False,False,None,00
draft-dalela-sop-architecture,None,none,False,True,False,False,False,False,None,00
draft-dalela-sop,None,none,False,True,False,False,False,False,None,00
draft-dalela-sdf,None,none,False,True,False,False,False,False,None,00
draft-dalela-sop-flows,None,none,False,True,False,False,False,False,None,00
draft-perez-radext-radius-fragmentation,None,none,False,False,False,True,False,False,None,06
draft-vanderstok-core-dna,None,none,False,True,False,False,False,False,None,02
draft-gieben-nsec4,None,none,False,True,False,False,False,False,None,01
draft-templin-mif-ironapp,None,none,False,True,False,False,False,False,None,00
draft-bellovin-hpw,None,none,False,True,False,False,False,False,None,01
draft-ma-mext-dmm-romip,None,none,False,True,False,False,False,False,None,00
draft-gont-v6ops-ra-guard-implementation,None,none,False,False,False,True,False,False,None,01
draft-ietf-v6ops-ra-guard-implementation,ietf,v6ops,False,False,True,False,False,False,7113,07
draft-wu-xrblock-rtcp-xr-one-way-delay,None,none,False,True,False,False,False,False,None,02
draft-ietf-genarea-rps-reqs,ietf,genarea,False,True,False,False,False,False,None,08
draft-tissa-trill-cmt,None,none,False,False,False,True,False,False,None,01
draft-salgueiro-vcarddav-kind-device,ietf,app,False,False,True,False,False,False,6869,07
draft-zhiyfang-lisp-mac-eid,None,none,False,False,False,False,True,False,None,00
draft-gashinsky-6man-v6nd-enhance,None,none,False,True,False,False,False,False,None,02
draft-rekhter-geo-distribution-control,None,none,False,True,False,False,False,False,None,04
draft-rekhter-mdrs,ietf,idr,False,False,False,True,False,False,None,01
draft-rverma-media-multihoming-over-sctp,None,none,False,True,False,False,False,False,None,00
draft-ietf-multimob-pmipv6-source,ietf,multimob,False,False,True,False,False,False,7287,09
draft-mdt-softwire-map-translation,None,none,False,True,False,False,False,False,None,01
draft-gont-teredo-loops,None,none,False,True,False,False,False,False,None,00
draft-ietf-core-groupcomm,ietf,core,False,False,True,False,False,False,7390,25
draft-irtf-rrg-ilnp-noncev6,irtf,rrg,False,False,True,False,False,False,6744,06
draft-irtf-rrg-ilnp-dns,irtf,rrg,False,False,True,False,False,False,6742,06
draft-irtf-rrg-ilnp-v4opts,irtf,rrg,False,False,True,False,False,False,6746,06
draft-irtf-rrg-ilnp-icmpv4,irtf,rrg,False,False,True,False,False,False,6745,06
draft-irtf-rrg-ilnp-icmpv6,irtf,rrg,False,False,True,False,False,False,6743,06
draft-ordogh-spam-reporting-using-imap-kleansed,None,none,False,False,False,False,True,False,None,00
draft-eubanks-mboned-transition-overview,None,none,False,True,False,False,False,False,None,04
draft-templin-sealopt,None,none,False,True,False,False,False,False,None,01
draft-zhang-trill-dvlan-auto,None,none,False,True,False,False,False,False,None,02
draft-alvestrand-rtcweb-msid,None,none,False,False,False,True,False,False,None,02
draft-ietf-bfd-hmac-sha,ietf,bfd,False,True,False,False,False,False,None,05
draft-irtf-rrg-ilnp-eng,irtf,rrg,False,False,True,False,False,False,6741,06
draft-irtf-rrg-ilnp-arch,irtf,rrg,False,False,True,False,False,False,6740,06
draft-ietf-dnsext-xnamercode,ietf,dnsext,False,False,True,False,False,False,6604,00
draft-hu-trill-traffic-engineering,None,none,False,True,False,False,False,False,None,01
draft-jiang-softwire-map-radius,ietf,softwire,False,False,False,True,False,False,None,04
draft-iucg-internet-plus,None,none,False,True,False,False,False,False,None,10
draft-ietf-tcpm-3517bis,ietf,tcpm,False,False,True,False,False,False,6675,02
draft-dijk-core-groupcomm-misc,None,none,False,True,False,False,False,False,None,06
draft-ietf-idr-bgp-gr-notification,ietf,idr,False,False,True,False,False,False,8538,16
draft-ietf-idr-enhanced-gr,ietf,idr,False,True,False,False,False,False,None,06
draft-irtf-rrg-ilnp-adv,irtf,rrg,False,False,True,False,False,False,6748,06
draft-wendt-modern-drip,None,none,False,True,False,False,False,False,None,02
draft-irtf-rrg-ilnp-arp,irtf,rrg,False,False,True,False,False,False,6747,07
draft-mawatari-v6ops-464xlat,None,none,False,False,False,True,False,False,None,00
draft-v6-via-v4,None,none,False,True,False,False,False,False,None,00
draft-alvestrand-rmcat-remb,None,none,False,True,False,False,False,False,None,03
draft-williams-overlaypath-ip-tcp-rfc,None,none,False,True,False,False,False,False,None,04
draft-moonesamy-mail-trace-fields,None,none,False,True,False,False,False,False,None,00
draft-levine-trace-header-registry,None,none,False,True,False,False,False,False,None,01
draft-zong-ipsecme-ikev2-cpext4femto,None,none,False,True,False,False,False,False,None,00
draft-ietf-tcpm-experimental-options,ietf,tcpm,False,False,True,False,False,False,6994,06
draft-jin-content-deduplication-optimization,None,none,False,True,False,False,False,False,None,00
draft-forte-service-classification,None,none,False,True,False,False,False,False,None,00
draft-marocco-alto-next,None,none,False,True,False,False,False,False,None,00
draft-baker-opsawg-firewalls,ietf,opsawg,False,False,False,True,False,False,None,00
draft-baker-pcp-nptv6-search,None,none,False,True,False,False,False,False,None,00
draft-li-ccamp-grid-property-lmp,ietf,ccamp,False,False,False,True,False,False,None,03
draft-partha-dispatch-siploadbalancing-survey,None,none,False,True,False,False,False,False,None,00
draft-shakir-rtgwg-sr-performance-engineered-lsps,None,none,False,True,False,False,False,False,None,00
draft-rescorla-rtcweb-generic-idp,None,none,False,True,False,False,False,False,None,01
draft-uberti-rtcweb-jsep,None,none,False,False,False,True,False,False,None,02
draft-ohlsson-rtcweb-sdes-support,None,none,False,True,False,False,False,False,None,01
draft-moritz-core-proxy-encode,None,none,False,True,False,False,False,False,None,00
draft-ipfix-information-model-rfc5102bis,None,none,False,False,False,False,True,False,None,00
draft-janapath-intarea-traceflow,None,none,False,True,False,False,False,False,None,00
draft-ietf-idr-legacy-rtc,ietf,idr,False,True,False,False,False,False,None,08
draft-smiler-mpls-tp-linear-protection-mib,None,none,False,False,False,True,False,False,None,03
draft-farrresnickel-ipr-sanctions,ietf,gen,False,False,True,False,False,False,6701,07
draft-ietf-rtgwg-mrt-frr-architecture,ietf,rtgwg,False,False,True,False,False,False,7812,10
draft-fenton-smtp-require-tls,None,none,False,False,False,True,False,False,None,03
draft-atlas-ospf-mrt,None,none,False,False,False,True,False,False,None,03
draft-bernardos-dmm-pmip,None,none,False,False,False,True,False,False,None,09
draft-josefsson-pkix-textual,ietf,none,False,False,True,False,False,False,7468,10
draft-frank-netconf-conformance,None,none,False,True,False,False,False,False,None,00
draft-karcz-uuas,ise,none,True,False,False,False,False,False,None,01
draft-ietf-pwe3-vccv-for-gal,ietf,pals,False,False,False,True,False,False,None,02
draft-ietf-trill-clear-correct,ietf,trill,False,False,True,False,False,False,7180,06
draft-tp-i2rs-yang,None,none,False,True,False,False,False,False,None,00
draft-ietf-appsawg-http-forwarded,ietf,appsawg,False,False,True,False,False,False,7239,10
draft-karagiannis-aponf-problem-statement,None,none,False,True,False,False,False,False,None,03
draft-mdt-softwire-map-encapsulation,None,none,False,True,False,False,False,False,None,00
draft-harada-xmpp-srv-record-query,None,none,False,True,False,False,False,False,None,00
draft-bi-savi-problem,None,none,False,True,False,False,False,False,None,13
draft-vandevelde-idr-remote-next-hop,ietf,idr,False,False,False,True,False,False,None,09
draft-zhang-trill-multi-topo-rpfc,None,none,False,True,False,False,False,False,None,00
draft-ietf-idr-bgp-nh-cost,ietf,idr,False,True,False,False,False,False,None,02
draft-aitken-ipfix-unobserved-fields,None,none,False,True,False,False,False,False,None,03
draft-kreeger-nvo3-overlay-cp,None,none,False,False,False,True,False,False,None,04
draft-moonesamy-secsh-filexfer,None,none,False,True,False,False,False,False,None,00
draft-clausen-lln-rpl-experiences,None,none,False,True,False,False,False,False,None,11
draft-liu-multimob-pmipv6-multicast-ro,None,none,False,True,False,False,False,False,None,02
draft-rekhter-mpls-pim-sm-over-mldp,ietf,mpls,False,False,False,True,False,False,None,08
draft-hartke-core-coap-xmpp,None,none,False,True,False,False,False,False,None,00
draft-bvandervalk-sadi,None,none,False,True,False,False,False,False,None,00
draft-newton-et-al-weirds-rir-json-response,ietf,weirds,False,True,False,False,False,False,None,02
draft-zhou-mmusic-sdes-keymod,None,none,False,True,False,False,False,False,None,01
draft-fu-softwire-4rd-mib,None,none,False,True,False,False,False,False,None,04
draft-ietf-netmod-system-mgmt,ietf,netmod,False,False,True,False,False,False,7317,16
draft-sarikaya-dmm-dmipv6,None,none,False,True,False,False,False,False,None,00
draft-ietf-conex-tcp-modifications,ietf,conex,False,False,True,False,False,False,7786,10
draft-jin-cdni-content-deduplication-optimization,None,none,False,True,False,False,False,False,None,04
draft-ietf-xrblock-rtcp-xr-qoe,ietf,xrblock,False,False,True,False,False,False,7266,17
draft-sijeon-nfvrg-dynamic-resource-vnfaas,None,none,False,True,False,False,False,False,None,00
draft-nir-websec-extended-origin,None,none,False,True,False,False,False,False,None,02
draft-ietf-6man-ipv6-atomic-fragments,ietf,6man,False,False,True,False,False,False,6946,04
draft-mjsraman-pce-inter-as-p2mp-protect,None,none,False,True,False,False,False,False,None,03
draft-manral-6man-tiny-fragments-issues,None,none,False,True,False,False,False,False,None,00
draft-seite-dmm-dma,None,none,False,True,False,False,False,False,None,07
draft-pbryan-http-json-resource,None,none,False,True,False,False,False,False,None,03
draft-westerlund-clue-multistream-conference,None,none,False,True,False,False,False,False,None,00
draft-ietf-appsawg-media-type-regs,ietf,appsawg,False,False,True,False,False,False,6838,14
draft-quigley-nfsv4-labreqs,None,none,False,True,False,False,False,False,None,01
draft-levine-application-gzip,ietf,app,False,False,True,False,False,False,6713,03
draft-ietf-mboned-64-multicast-address-format,ietf,mboned,False,True,False,False,False,False,None,06
draft-richardson-smartobject-security,None,none,False,True,False,False,False,False,None,00
draft-ietf-intarea-nat-reveal-analysis,ietf,intarea,False,False,True,False,False,False,6967,10
draft-hampel-mptcp-proxies-anchors,None,none,False,True,False,False,False,False,None,00
draft-mmsn-bfd-on-lags-address,None,none,False,True,False,False,False,False,None,00
draft-ietf-ippm-twamp-value-added-octets,ietf,ippm,False,False,True,False,False,False,6802,09
draft-ietf-krb-wg-pad,ietf,krb-wg,False,True,False,False,False,False,None,01
draft-ietf-krb-wg-cammac,ietf,kitten,False,False,False,True,False,False,None,11
draft-mjsraman-rtgwg-inter-as-psp,None,none,False,True,False,False,False,False,None,06
draft-chen-l2vpn-vpls-etree-vlan,None,none,False,True,False,False,False,False,None,01
draft-ietf-opsec-ipv6-implications-on-ipv4-nets,ietf,opsec,False,False,True,False,False,False,7123,07
draft-you-encrypted-traffic-management,None,none,False,True,False,False,False,False,None,00
draft-bcheng-r2ri-framework,None,none,False,True,False,False,False,False,None,00
draft-even-clue-rtp-mapping,None,none,False,True,False,False,False,False,None,05
draft-ram-l2vpn-etree-multiple-pw,None,none,False,True,False,False,False,False,None,01
draft-bertrand-cdni-logging,None,none,False,True,False,False,False,False,None,02
draft-macaulay-6man-packet-stain,None,none,False,True,False,False,False,False,None,01
draft-chen-v6ops-nat64-experience,None,none,False,False,False,True,False,False,None,03
draft-ietf-mediactrl-6231-iana,ietf,mediactrl,False,False,True,False,False,False,6623,00
draft-bormann-core-links-json,None,none,False,False,False,True,False,False,None,02
draft-ietf-v6ops-464xlat,ietf,v6ops,False,False,True,False,False,False,6877,10
draft-dhody-pce-cso-enabled-path-computation,None,none,False,True,False,False,False,False,None,07
draft-wangl-ccamp-ospf-ext-constraint-flexi-grid,None,none,False,True,False,False,False,False,None,02
draft-moonesamy-senderid-spf-conclusion,None,none,False,True,False,False,False,False,None,00
draft-he-cdni-routing-request-redirection,None,none,False,True,False,False,False,False,None,05
draft-li-core-conditional-observe,None,none,False,True,False,False,False,False,None,05
draft-he-cdni-cap-info-advertising,None,none,False,True,False,False,False,False,None,01
draft-saldana-tsvwg-tcmtf,None,none,False,True,False,False,False,False,None,10
draft-farrell-kc,None,none,False,True,False,False,False,False,None,01
draft-ietf-soc-overload-rate-control,ietf,soc,False,False,True,False,False,False,7415,10
draft-gersch-dnsop-revdns-cidr,None,none,False,True,False,False,False,False,None,04
draft-hallambaker-ocspdigest,None,none,False,True,False,False,False,False,None,01
draft-gont-6man-oversized-header-chain,None,none,False,False,False,True,False,False,None,02
draft-ayar-transparent-sca-proxy,None,none,False,True,False,False,False,False,None,00
draft-tsou-mboned-multrans-addr-acquisition,None,none,False,True,False,False,False,False,None,01
draft-kucherawy-spfbis-experiment,ietf,app,False,False,False,True,False,False,None,04
draft-ietf-tcpm-fastopen,ietf,tcpm,False,False,True,False,False,False,7413,10
draft-duchene-mptcp-mib,None,none,False,True,False,False,False,False,None,00
draft-haresh-sushrut-mib-classification,None,none,True,False,False,False,False,False,None,01
draft-moonesamy-list-sequence-header,None,none,False,True,False,False,False,False,None,00
draft-dawes-dispatch-debug,None,none,False,True,False,False,False,False,None,00
draft-kucherawy-original-authres,None,none,False,True,False,False,False,False,None,00
draft-aks-crypto-sensors,None,none,False,False,False,True,False,False,None,02
draft-ietf-6man-uri-zoneid,ietf,6man,False,False,True,False,False,False,6874,06
draft-berger-ccamp-swcaps-update,ietf,ccamp,False,False,False,True,False,False,None,02
draft-tissa-trill-multilevel,None,none,False,True,False,False,False,False,None,02
draft-gundavelli-netext-multiple-apn-pmipv6,None,none,False,True,False,False,False,False,None,01
draft-sparks-genarea-imaparch,ietf,gen,False,False,True,False,False,False,7017,08
draft-mathis-tcpm-tcp-laminar,None,none,False,True,False,False,False,False,None,01
draft-alto-caching-subscription,None,none,False,True,False,False,False,False,None,00
draft-nsri-avtcore-aria-srtp,None,none,False,False,False,True,False,False,None,00
draft-symmvo-rtgwg-cl-use-cases,None,none,False,False,False,True,False,False,None,01
draft-korhonen-dmm-prefix-properties,None,none,False,True,False,False,False,False,None,05
draft-mirsky-mpls-tp-cv-adv,None,none,False,False,False,True,False,False,None,02
draft-ma-dmm-armip,None,none,False,True,False,False,False,False,None,00
draft-ma-dmm-romip,None,none,False,True,False,False,False,False,None,00
draft-ietf-6man-rfc3484bis,ietf,6man,False,False,True,False,False,False,6724,06
draft-snell-additional-link-relations,ise,app,False,False,True,False,False,False,6903,07
draft-bertz-alto-aggrimpl,None,none,False,True,False,False,False,False,None,00
draft-sattler-registry-unavailable-domain-report,None,none,False,False,False,True,False,False,None,00
draft-habault-gallet-homenet-multihoming-sdsa,None,none,False,True,False,False,False,False,None,00
draft-mbelshe-httpbis-spdy,None,none,False,False,False,True,False,False,None,00
draft-jimenez-p2psip-coap-reload,ietf,rai,False,False,True,False,False,False,7650,10
draft-muthu-payload-offer-answer-g723-g729,None,none,False,True,False,False,False,False,None,00
draft-cui-mpls-tp-on-demand-cv-id,None,none,False,False,False,True,False,False,None,00
draft-lefaucheur-cdni-logging-delivery,None,none,False,True,False,False,False,False,None,01
draft-brandenburg-cdni-has,ise,none,False,False,True,False,False,False,6983,05
draft-gennai-appsawg-cem,None,none,False,True,False,False,False,False,None,01
draft-perreault-mboned-igmp-mld-translation,None,none,False,True,False,False,False,False,None,01
draft-rosen-l3vpn-mvpn-mldp-nlri,None,none,False,False,False,True,False,False,None,01
draft-wijnands-mpls-mldp-node-protection,ietf,mpls,False,False,False,True,False,False,None,04
draft-sreeraj-new-ip-address-format,None,none,False,True,False,False,False,False,None,00
draft-nemoto-idna2008-implementation-report,None,none,False,True,False,False,False,False,None,02
draft-allan-mpls-spme-smp-fmwk,None,none,False,True,False,False,False,False,None,01
draft-rohit-trill-proactive-oam,None,none,False,True,False,False,False,False,None,03
rfc1,legacy,none,False,False,True,False,False,False,1,
rfc2,legacy,none,False,False,True,False,False,False,2,
rfc3,legacy,none,False,False,True,False,False,False,3,
rfc10,legacy,none,False,False,True,False,False,False,10,
rfc4,legacy,none,False,False,True,False,False,False,4,
rfc5,legacy,none,False,False,True,False,False,False,5,
rfc6,legacy,none,False,False,True,False,False,False,6,
rfc7,legacy,none,False,False,True,False,False,False,7,
rfc8,legacy,none,False,False,True,False,False,False,8,
rfc9,legacy,none,False,False,True,False,False,False,9,
rfc16,legacy,none,False,False,True,False,False,False,16,
rfc24,legacy,none,False,False,True,False,False,False,24,
rfc27,legacy,none,False,False,True,False,False,False,27,
rfc30,legacy,none,False,False,True,False,False,False,30,
rfc11,legacy,none,False,False,True,False,False,False,11,
rfc33,legacy,none,False,False,True,False,False,False,33,
rfc12,legacy,none,False,False,True,False,False,False,12,
rfc13,legacy,none,False,False,True,False,False,False,13,
rfc15,legacy,none,False,False,True,False,False,False,15,
rfc17,legacy,none,False,False,True,False,False,False,17,
rfc18,legacy,none,False,False,True,False,False,False,18,
rfc19,legacy,none,False,False,True,False,False,False,19,
rfc20,legacy,none,False,False,True,False,False,False,20,
rfc21,legacy,none,False,False,True,False,False,False,21,
rfc22,legacy,none,False,False,True,False,False,False,22,
rfc23,legacy,none,False,False,True,False,False,False,23,
rfc25,legacy,none,False,False,True,False,False,False,25,
rfc29,legacy,none,False,False,True,False,False,False,29,
rfc31,legacy,none,False,False,True,False,False,False,31,
rfc32,legacy,none,False,False,True,False,False,False,32,
rfc36,legacy,none,False,False,True,False,False,False,36,
